title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCOxDH1eiAUBQJuXbbVDbZOL1I3HPMwoJ12--U-3A9ZfFdSGPGZK8f4tIhLF1l0hpGgbDSejZKUFOGXnhFNWX1YWPfCiPipK8BugZ3rN-79EY8KVW5bAx51eZQWYdtW0I9QwihD-a7gz4n7uOqGLLsyGlBPJT-4f9p0LKhqXCboWEyNj3H26XhQuiLrbNifjIvoTlWM1WLSVEqe6QbknaAy7yT9S7fHx6S4NUaPAknj8W0EPvk8yAD0FdAr_4nDULZ3Gp_Rjr1KEdiDy1Z2g815zP0z1xqlqvCe4AM9D7px5q1fJAKsFJ5AVDC0FOtpCxpweG45p9X7SELvaj5mR8vO4yJf-4QXlHsiGIlnuwnW9j1aNgEM3xRGhJtweQoDSVPizJvZL2-IG7EhNLKLcOd-YQ2yVM_M9D3f1sKQE1WDzSWZ7_Z9DiAKqIpgj7Fq-P0VvOJYSFm0silHgByo8NHl5XfBnW1PZxcxIVO_rGdL_fJl_0cfPZqQdsyw_0f55nUSoiwheWEEmNlWpIyfwcxuheJ2NYOCH0bxidkFXYyhSHjU18Alb3SqIFp6GNQWZJ1lq9pJ9KyAuL2sfDmfh8xmu0SzXOtibF7_Wm-HVQd3BpDHGdL7Fd3jmWNHPxWonX8MIiLfJ1FtTuHsUTr6xeMUFa4Mp4Ava_Kif80wuu_rmZ95JAYh8Q0vB5FlHAeZRXHGVUs6-5AhKtGfTbEM8pESezd42T8B_p3X4UGfiorikJffXPilGArDqsuQf1oGkmyH3U_BFIcSmIGeFvsH9clnhE71enUUeDJnFenKbaTYq93J27NJh8n3KfzTQPKZ-C_nLobjAaGgEveHBWFSy4W-gTgfaNpAkU2MZs57gpyh-viXT77rQm3l7D4vpD_2aLByxpK1pFG515Pnv5K3JYznGZzQP3HhLOYHIdFHKAHB5jpeQVatzQDbbIz4eOZRwSAIbUXkXwiVn3aOBgaFKijLhwo6wuTFZr4IT_H3XokACZyWlJbc83HlXEkHnrey4fcw0OlyXHeCO2MCRviu-EF8Z&xkcb=SoAm-_M3Lj7EuFxGnR0FbzkdCdPP&p=12&fvj=0&vjs=3
Data Engineer,Data Engineer,Zscaler,"Pune, Maharashtra","Collaborate with IT business engagement & applications engineer teams, enterprise data engineering and business data partner teams to identify data source…",PostedPosted 9 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=0aba3775a9a809e5&fccid=b8ce556031512ca3&vjs=3
Azure Data Engineer,Data Engineer,London Stock Exchange Group,"Hyderabad, Telangana","Proficient in integrating, transforming, and consolidating data from various structured and unstructured data systems into a structure that is suitable for…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=2cfe7c69b4424d9c&fccid=2d181105260f6454&vjs=3
AI/ML Engineer,Data Engineer,Mindfire Solutions,"Delhi, Delhi","Oversee data infrastructure maintenance, ensuring streamlined and scalable data operations.
Maintain data infrastructure and ensure scalability and efficiency…",PostedPosted 19 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=38ae70f94af67634&fccid=5beecbf9b1fcfd6f&vjs=3
Data Engineer,Data Engineer,Bombay Play,"Bengaluru, Karnataka","Experience building and optimizing big data data pipelines, architectures and data sets.
The Data Engineer will support our software developers, database…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e7c52e632dd2766e&fccid=65ce5d56294acb59&vjs=3
"Front-end Engineer (TypeScript, JavaScript, HTML, and SASS/CSS)",Data Engineer,True Data Software,Remote,"Help in designing and developing intuitive front-ends for applications Collaborate with product managers, designers, and developers to build out quality…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=64986062efcef74e&fccid=905889db10428b23&vjs=3
Jr / Sr – Data Engineer,Data Engineer,Motivity Labs,India,"Analyze and organize raw data.
Build data systems and pipelines.
Identify opportunities for data acquisition.
Strong SQL programming skills (Joins, sub-queries,…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=573fa7d6327aaa73&fccid=0fd255820a4748d6&vjs=3
Data Engineer,Data Engineer,Smart IMS,Telangana+1 location,Demonstrated ability with 5+ years' experience as a data engineer or experience working on data engineering projects/platforms.,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=0165b1f820cc8176&fccid=b040677986e6efff&vjs=3
Data Engineer,Data Engineer,Knoema,"Bengaluru, Karnataka","Development of methodologies and tools to extract/update data from different data sources and put it into database.
2+ years of experience in DBMS domain.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=3154d64045b282e9&fccid=ebf411cfa4ca519b&vjs=3
Data Engineer,Data Engineer,Techigai,"Hyderabad, Telangana","Experience with ETL strategies and heavy workload.
Strong expertise on ETL tool.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c55945595d02ef66&fccid=c778d6a82366325a&vjs=3
Data Engineer,Data Engineer,PrismHR,"Noida, Uttar Pradesh","Extract, transform, and load complex data into the data warehouse using cutting-edge technologies.
3+ years of experience building data frameworks for unit…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=bee6dce8ffd90c0c&fccid=8c35e284c600ae48&vjs=3
Engineer – Inbound planning,Data Engineer,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka","Perform logistics planning relevant data conformance check and update missing data.
To perform component level internal and external Benchmarking.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=f6141d571cb3a7fa&fccid=9ab138c02aaca829&vjs=3
Crypto Data Engineer (India Remote),Data Engineer,Token Metrics,"Remote in Bengaluru, Karnataka+3 locations","Implementing proper data validation and data reconciliation methodologies.
Building a data pipeline from different data sources using different data types like…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=bd83234bdf2fff52&fccid=bdb6ed382ffe4a54&vjs=3
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCODq-1F1oOfgOdKSNbp4a2I6e3oc-ZMJq7ElU2hBQke8rsNnfw5PRCOWOHEscjJxTaM6-X9msiu6Accymzquz4ipRuw3ZVK6ksEs23ZxxCEN-F2ENdsSWCZChqi5VNcWkJ-NR_-l4OP329YgmgYcGkVFZXylbxbGw3gvUzWF0fiipTtD-1MLp7kAO__OvRMtGdI7rnEREsgG7YY4a2u2gEM8CuCkDmTC5lJhzbYTYRCMRtdqUehYGgawGH76uo50xyzpO6tMTmF5k4fRJz5YLQrk_jL8gG_50qrq01GahaoZN8qmCwjuXGrjKLtjE7NzIZw-leM-P8LbVMugBC9ga7fmQBpyGv49ZrWgr__tmOeqg8q1pV3jpCm2_pnrPiT6lvKzPqBxMuUdU34Fpvxp-9mP0B3Hc-KRPlxgBpOZ6imgrFaB2qPpmLl6O9SplM0PJ8hfcCTGZnVu1lxS7K2ZPRFFw6hh-VPrhdDhpAveb9tAqZ1_j7zUaHg9yH-up-Ol7akjE4ay2DWjWpR-zLozC4jNPmM1WPkkOb9kzkwC7qbMy-yN_BRiLEJkJk38IuaVMGaITulALIv1tZODi-9EX9fXI8mN39aV_hIN40KvyGapafbcA8EKmvVwJ4RX-w45FFIj3BStGDs-tij-BjFdNoZ6MotyYdBvQKZo2VPO2t3W4z4oo44DkprX1l0_OkuQY26WPssSn3LqTjS7-5Cw99rkz5X0if6MAQ6jAmZUnTJ1ng2xkCI1dqrAorUHx_N2cd0POHxXQ7mNLyIAcbA7oRYfQyy5ydQXT-Sd1mTv0bI2AQLKUwXyFxW_ekP9PPC-nlcxamlZUWe3__ToxMwhlNs9RyAPUJCLAGqfiFcsUQ6A-6At2d9pTOSNqJqh9iJZqZubkbX0kZ7G68v5Etep_D5CItcuj9M5fLqfpDdF2YsOzAvUPuiPkyEgEyFt2NVelgLbYgX9qO8KAPG_2TPfxXSVFFFBo9RJ3pfN8p2Mz16AO1agjfFVZWatB0Osikfwog6gS7-Gdk460wm8CnZzT1F&xkcb=SoBH-_M3Lj7DpqxGlx0HbzkdCdPP&p=12&fvj=0&vjs=3
data science engineer,Data Engineer,Oracle,"Bengaluru, Karnataka","As part of the Oracle Retail Science R&D group, you will be working with data scientists, software developers and QA team to build data driven applications that…",PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=6c7e8506d0b115a8&fccid=cd22d01053af7669&vjs=3
Data Engineer,Data Engineer,Blackstraw,"Remote in Mumbai, Maharashtra","You will use various methods to transform raw data into useful data systems.
Technical expertise with data models, data mining, and segmentation techniques.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=9f48345d98ac8446&fccid=9bb4fb523086c0b6&vjs=3
Software Engineer - Python,Data Engineer,BigShyft,"Mumbai, Maharashtra+2 locations","Implement security and data protection measures.
Integrate data storage solutions into software systems.
Write reusable, testable, and efficient code.",PostedPosted 30+ days ago,"₹7,00,000 - ₹8,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=90b87932d6e18e37&fccid=df4303b9957be85e&vjs=3
"Staff Engineer, Big Data",Data Engineer,Nagarro,Remote,"Company Description We're Nagarro. We are a digital product engineering company that is scaling in a big way! We build products, services, and experiences…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=4e9fba5428b459fa&fccid=be57e01618911e92&vjs=3
Big Data Engineer,Data Engineer,CereSight,Remote in India,"Experience with integration of data from multiple data sources;
Reach out to us if you have 3+ years experience in selecting and integrating any Big Data tools…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=cab6b842a9b15271&fccid=2369f179085e4b1c&vjs=3
Engineer - Aerodynamics,Data Engineer,Airbus,"Bengaluru, Karnataka","Overall understanding of data analytics, Machine learning.
It is part of Flight Physics Department within Airbus India Engineering.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=e0ebf2dbbcfc175b&fccid=2d0740e02e80cf22&vjs=3
Data Engineer,Data Engineer,In Time Tec,"Jaipur, Rajasthan+1 location","Expert in building and optimizing big data' data pipelines, architectures, and data sets.
Develop data-driven solutions to complex business challenges while…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=db0061c369771329&fccid=e2ca33a849257834&vjs=3
Data Pipeline & AI Engineer (1-3 Yr Exp)- WFH,Data Engineer,AIMLEAP,Remote,"Good knowledge on – Python and Pandas based data extraction, exploratory data analysis and data cleaning.
Good to have experience in working on real-time data…",PostedPosted 20 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=5ed146cafc0753dc&fccid=5a3b76fdf3191b4c&vjs=3
Data Engineer,Data Engineer,Travitons Technologies,"Pune, Maharashtra","Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
Work with data and analytics experts to strive for greater…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=dbb04b227f4ec134&fccid=8a48d18f38d019fa&vjs=3
Data Science Engineer,Data Engineer,InnoBit Systems,"Noida, Uttar Pradesh","Thorough in data analysis and data validations.
Prepare data for time series analysis and forecasting.
Apply business rules to data to derive features for time…",PostedPosted 30+ days ago,"₹8,00,000 - ₹16,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=61c7d954eceb1079&fccid=c212386f6f07509c&vjs=3
Data Analytics / Machine Learning Engineers,Data Engineer,Tata Elxsi,"Bengaluru, Karnataka","Understanding of various ML frameworks, libraries, data structures, data modeling and software architecture.
Exposure to traditional Machine Learning algorithms…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=60238abff7540670&fccid=cf9a392c0e128671&vjs=3
Data science engineer (Artificial intelligence),Data Engineer,Eclature Technologies,"Hyderabad, Telangana","Strong trained knowledge in devising/enhancing machine learned (DL, NN) algorithms and data mining techniques for solving complex Big Data and enabling key…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=3dbbcf9c3544b782&fccid=9d852afe9a15ee78&vjs=3
Azure Data Engineer,Data Engineer,Innovatics Technologies Inc,"Remote in Ahmedabad, Gujarat","Experience with GCP/Azure data factory/AWS.
Experience with Big data tools such as Spark, Hadoop/ Kafka/ Airflow/Hive.
Knowledge of Snowflake Data Warehouse.",EmployerActive 29 days ago,"Up to ₹20,00,000 a year",2023-08-30,https://in.indeed.com/company/Innovatics-Technologies-Inc/jobs/Data-Engineer-f5f7dca03a7ec995?fccid=d0d371fbc3c95b49&vjs=3
Snowflake Data Engineer,Data Engineer,Global WeConnect Technologies,"Bengaluru, Karnataka","Good to have familiarity with data visualization tools (Tableau/Power BI).
Must have good knowledge of architecting and implementing very large-scale data…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c558f3722d7731fc&fccid=508ea4a64f5ee086&vjs=3
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCMNuuk6Txywnq2JsAKYo22Eem3yo6oSIDdpSj-Tv4I22qfzaaAmIqwr3MUOJnK9Do2qFc6ZvKGUUrpu8W94-iMTlRhG60HGAkM8NlbEPwdSNSaDyxa8Ta5ajHHoOPU8IHDwaoGYlm5XITySGfh2wJFYuLCZLrm9MPisyzSAaElR6KWcib49OI_2usXme0_nqFRRguoPeR1cRhdgq67DTdO3OP_jm4tHQ-plgNpFAoZYQfC6FR3CP8Z7VCBnVYpm-aSxWJbWvR8nDjuoVt7yfwbveQTZHqjGNpR5pU5nedttR0sVkwig4u9Vy_KgTZr-F4HxY4f0un4wRQRe_9WGw3NuUdSBqs7aQiJ7rXl64kOO4qIQxKPF5P41hUv7KzLXasa74dapq6izORJ7RpCuq6Zr9Y-_q3JZ0xqCoi5aMHiYDwsSa4LdyRv3A8fOYWJ6e2rQcYHGi-kVe_NVa28ziaKU3CBWz8yAVza_KVENJCENP7PujPUEcvaL6Sb2uZ-ZnqPbiZ0z5XC5hehM38bHG9QHuPUasW-IsRJ7eHrspeN3KrwQhLJGKhw1RXAIz32SCMpLcT4QJWlLCObWG27DVrXXVeUZ88VJMezpMycH3Tvos6NhHF4CBqtWEuTCX31Q_PQEc44uYc90Yw3K98G_VhwW6D4HZxV3a-TpGzhOK5js50ufyBUBCforzHgA01kJJECChadOdWPxKEhOO2XpvBgAIYVnJchY7cM3xxRxViR5AImEXBOeK1TKzWPihygtw5IGCHjgY6b57JfPGEZjNWaKVdBSPfYI90xrGQi7KMellEwfJHiliRF3MCxqsMVhGdA0WB7A3ARBX4xp6xXmOVYsL6PZhxH9HXyi5b7aS9LubjUO03s-Aca5UbTWhyFH-5vYdRvOF_SkZr6oDf3vNSbA_67xpmejZeEaz9scB6xIqhzyL5dPuRi6QiUT6TKcyXLi1FhldxRwfalEY6I9MNpVhDI5MU5EP9s5_qy-cyjxrGH4zCzm1yZl4HFmAtscCfIJwqjMWzJowOGhoLn_d1Qb&xkcb=SoB2-_M3Lj7er0xGkR0FbzkdCdPP&p=14&fvj=0&vjs=3
Azure Data IOT Engineer,Data Engineer,Kreeda Labs,Remote in Remote,Total work: 5 years (Required).,EmployerActive 2 days ago,"₹13,00,000 - ₹15,00,000 a year",2023-08-30,https://in.indeed.com/company/GARUDAIRE-PRIVATE-LIMITED/jobs/Iot-Engineer-fa3a4e74dc67e435?fccid=a1f9c2a9f955373d&vjs=3
Data Engineer,Data Engineer,infoanalytica,"Ahmedabad, Gujarat","Performs data analysis required to troubleshoot data related issues and assist in the resolution of data issues.
The key aspects of this role:",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=3e61fe88dffcd96b&fccid=9d18b54fe7e68641&vjs=3
Data Engineer - SQL,Data Engineer,HRhelpdesk,"Noida, Uttar Pradesh","Management, measurement and delivery of data availability and data observability metrics.
Constructing data models and structures that will allow both strong…",PostedPosted 30+ days ago,"₹5,00,000 - ₹10,00,000 a year",2023-08-30,https://in.indeed.com/rc/clk?jk=b541badbb87634ad&fccid=6edaa483dac9b734&vjs=3
Senior Data Engineer,Data Engineer,Maersk,"Bengaluru, Karnataka","Exceptional in data analysis & data modelling.
Experience in data heavy / analytics applications leveraging relational and NoSQL databases, data warehouse and…",PostedPosted 26 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1b329ed84199b3f6&fccid=14e7391c55beeb80&vjs=3
Data Engineer,Data Engineer,Reverie Language Technologies,"Bengaluru, Karnataka","You will use various methods to transform raw data into useful data systems.
Analyze and organize raw data.
Build text data cleaning pipeline.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1da2f09f0ac6ed64&fccid=e1929a320127531e&vjs=3
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCM6m8HJ0wW4zi8vpuh3V8r592EdrQOXxc35CCYZv6TRnIS2yM2zhhG-4zEOuQoaMnrHg4JI8bZ3qlKD99MfPf6ApHUYhEZ9tMXXkngLJUPqCW7vbzt6h_J90MmBiF5Lwup44MSGik6vEVeeuL1F0K_P9cpzntWtpcfXX6zrQA_ZDIL7rWEZnLBZLLzWlHJcX7-nBd5i6hGv7Z16G9GhMTdwHGtd2YMvlAFF-HhegZqtwuzWzs7XdwbGO_x_nRb2uGLqDAbUl7KgsN1xaB91LFO3WGAmeJUKX7i3RWH1-bqPvuaOku-O1RLG4P1QdIZkCcewboUUAY4F2ooakOsDhKMUi82QiUqWo8zXONSFvXM5hD8CE2rW0XTjEiKYXEnYqYCwiIUAAa_YQeZ0ZsfAW0Q40ODkIUshWE3den7wo7RN8zSPyGxlgm_IRclwBYP78bXGiAeMvoxDu0eWzGOEgCNX4AIzsgGwyx0hlBgkm7P7390pJwHzuA_83umBJsYkCllbNbf69ZN00CBk5t15ezxuxcNKJY7uIfaD6KpPzBmeC1icvpiIyeFh3P1iGv8gNJgfPQSe-tvopxT_blFfCQdnRNpzOc4fg_KD3tOeUqk-eOhK5aZJXDPIAhpRcWJ6500iPOx0fSw9lolpbnV-sjhSoHDJnUMdW8Cg6sXkvyNsfgqEX8_iF_rFZ5gUgcM_w9PeRX1w_BoFMQMAIcYLJGeAPz2MuROwdvvnhxNLQi1LniF5djnxVtcBjgObF7af9s-0bbGOOww7USrZ5GBhfF65aaL5M-Y19LR664LE8JT2ev3UD7If0l19A_w7i7RMZBf9w8Sr8He1A1BfIDLsANA_lYvp-zcUx30RZqD8hDyyvt5tHB-JYFQY835l4c12pU_wZRpOxmkI1YUqFYpB-vWOFO8GDeNXuZIBtmEs59gSW-M6V_JgOscboFpA9eSfSKERPmG4511sSa1tdIGwtL4SFzXhC8bkptiKI3SEkywTwmgWCzP3tBvY_sdKCLGjLJBeTsMiEMCyR4Tft-VwNrTR&xkcb=SoAa-_M3Lj7deLgP2r0BbzkdCdPP&p=10&fvj=0&vjs=3
Data Engineer || 15 days Joiner,Data Engineer,TNT,"Remote in Pune, Maharashtra"," 5-7+ years’ experience as data engineer in consumer finance or equivalent industry.
 Develop automated data quality check to make sure right data enters the…",PostedPosted 30+ days ago,"₹12,00,000 - ₹25,00,000 a year",2023-08-30,https://in.indeed.com/company/TNT/jobs/Data-Engineer-57f1c901268ce4b4?fccid=16e4b0b29b8cd441&vjs=3
Data Engineer,Data Engineer,Pure Software,"Remote in Noida, Uttar Pradesh",PureSoftware is a global software products and digital services company that is driving transformation for the world’s top organizations across the most…,PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=c854169558266654&fccid=72fc5134a7269330&vjs=3
Data Engineer,Data Engineer,Infosys,"Hyderabad, Telangana+3 locations","A day in the life of an Infoscion • As part of the Infosys consulting team, your primary role would be to get to the heart of customer issues, diagnose problem…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1547bc64bfb13240&fccid=c67533a523c83a4c&vjs=3
Data QA/ETL Tester,Data Engineer,Agilite Global Solutions Company,Remote,"Support business data validation & user interface testing.
Working experience in ETL testing including Data Completeness and Data Quality for various data feeds…",PostedPosted 20 days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=1a3f7b16076f17c4&fccid=32c485c629a09ea2&vjs=3
RTL Design Engineer,Data Engineer,Samsung Electronics,"Hybrid remote in Bengaluru, Karnataka","Health & wellbeing: wellness program, e.g. subsidized gym subscription.
Quarterly team events and various team activities.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=59039910921da440&fccid=da3c7fed78dd1607&vjs=3
DATA ENGINEERING CONSULTANT,Data Engineer,Nutanxt Technologies,"Remote in Pune, Maharashtra","You will design and build data pipelines, data streams, data service APIs, data generators and other end-user information portals and insight tools.",EmployerActive 13 days ago,"₹14,00,000 - ₹25,00,000 a year",2023-08-30,https://in.indeed.com/company/NutaNXT-Technologies/jobs/Data-Consultant-3a408dc862d0f434?fccid=5f07c644625147e2&vjs=3
Assistant Data Science Engineer,Data Engineer,Educate Girls,"Mumbai, Maharashtra","Minimum 2 years of relevant work experience data analytics/data visualization/ data management.
Optimize data delivery and data management practices of EG.",EmployerActive 2 days ago,"₹7,00,000 - ₹8,00,000 a year",2023-08-30,https://in.indeed.com/company/Educate-Girls/jobs/Data-Scientist-a4fe57b177f19700?fccid=fb837792897b90b6&vjs=3
Data Engineer,Data Engineer,Times World Information Technology,"Thiruvananthapuram, Kerala","Previous experience as a data engineer or in a similar role.
Technical expertise with data models• data mining• and segmentation techniques.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=518694befca13fde&fccid=a5a0c56192b176df&vjs=3
Data Engineer - GCP,Data Engineer,HIRINGNINJA,"Pune, Maharashtra","Collaborating with data scientists and analysts to enable data-driven decision making.
Developing data pipelines to ingest, transform, and load data from…",EmployerActive 2 days ago,"₹12,00,000 - ₹20,00,000 a year",2023-08-30,https://in.indeed.com/company/HiringNinja/jobs/Data-Engineer-1043c3a85550ee8f?fccid=6af9bcdd955cdac0&vjs=3
Data Engineer,Data Engineer,Searce Technologies,"Mumbai, Maharashtra","You work with business leads, analysts and data scientists to understand the business domain and engage with fellow engineers to build data products that…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=7d0e60e8213de62a&fccid=8899e4b2692a59f8&vjs=3
Netwitness-User Interface Senior Engineer,Data Engineer,RSA,"Bengaluru, Karnataka","Translates data into usable design solutions and leverages results to spark focused design efforts.
Performs a variety of data analysis techniques to surface…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tToZUFABJK1kWK7izg9M0254h-_qK_34saPI-ydNrJgrML9N5qhArpduhlaDZsLKxQFErgULM6iHlTGOrAKtKVLslKoPToEUZKgDTp5MXc4oaspjaIjzCCPWHlCkiwKG2gstDOwkVS181-UhmaJQIZQM47q4cjChdOoMT6kCulZluoxPaHKlpkPvJ5OsufLx3SdWjUHuVIhLY56BT64NjDKDCHcwpeaZbES4jMlAoeDWHpdC_eKvYnZUNpJkWDwAVJfZLtkMiLnIJGFUgAgfopXiz90W-k2zqBTXE4xwmoj487nc2W4N99Howev-PYsIdlUIF_JtvQK_hjh6j2xfi-qG1Lp3r1Dg-6w4bOR4z3LhAhZNQXa8lHf5W5W5pZFSMgRjdt65KH7DP5cGuwzxIC5d15QviWISYnCLzvoGbwwhMzmkq3E-6ro86KxlZxdWUaw9UVpVS_VEaAziTmaZpXe8ocaLJhTo0TkFfT1dN7odDYEHN2seKbEquajA-SToWcQtwzDjbZMGKHiIT12Tpq-NKaaURQ2m89XgjVh-AnGvLvjEuDOw1G8n4MiwmfxxEmRisrvtfJeP8Ge17Dw5vouFnk-ljFfKj6QVO35KLVWDxIPm4ePLBPQQaQXbkkL8hAyV6b_1iEO54f9MAR4FbqkXi7PYG3zysOEHe-fDFdlMFUg10W_e9NtbvD67X62YDdGfxaCeu-ekYAF3Vv-6-uUh_im30RYF0PwuW9EETTzPiZfBTOPUgTbZVgsH8cbVfXDyzs5EMVw9Of0KDX5a5XhMhFpzY7Kg0K8z6fNHXAT2C1NzTHLJGnq5LR5w_KWKi2wvxJu3jUU3Q2DRGZyws23aA-AeugWRJr8GgAPd82jhGQCHH6cWNaDiyKDyAPai6IPyY0EeDp1SytEMVMQDfGfEv8CIsvmU7gs_GM2-q7Ep_CM8esguHFae7EJIn0xdnmpac_EoEFsWRiDZUyoU5FCwjrwv6z6mZ2gy49O16lJ79rtKbS7z551EBksuES5bicP_aOpH0v0lJBHB2LV2dLkDC_pBDXd9xX5UmfOL7jA858buF75bdDEkj3rZW2T2LrwdWWJOwCag6BnrN-CxbzMDOsN7uTvLhGAOgCMnOcCJZJrfaOMIRCQUV7bMwtLfJQtD09bLHCSP&xkcb=SoDW-_M3Lj7cZ3gP2r0AbzkdCdPP&p=11&fvj=0&vjs=3
NLP Engineer and Data Mining Engineer,Data Engineer,Hubino,"Chennai, Tamil Nadu","Strong knowledge in data structures and algorithms.
3+ years of work experience in data.
Knowledge of association mining, named entity recognition and vector…",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=8699b393dd0ed2a2&fccid=84a6e2b689b07b46&vjs=3
Senior Data Engineer,Data Engineer,Luxoft,+1 locationRemote,"+3 years of experience as Data Engineer.
DevOps - any tool exp, bonus if its ADO.
Orchestration - any tool exp, bonus if its ADF.",PostedPosted 30+ days ago,?,2023-08-30,https://in.indeed.com/rc/clk?jk=a5c49201617cf533&fccid=4b841d912d46e4fd&vjs=3
